time;lambdaintegrator1;lambdaintegrator1;Air mass;RPM;unknown30.1 ;Ignition angle;load ?24.1;?? 27.1;Injection time 7.2;Idle air need 28.1 ;Coolant temp.;TPS;Intake temp.;speed 29.1
00:05:19.031;0.958523;1.02585;98.5;2760;130;21;1.75;1.75;1.8;39;74.25;7.4214;20.25;42.256
00:05:19.187;0.938839;1.00616;98.5;2800;130;21;1.7;1.75;1.796;39.5;74.25;7.4214;20.25;42.256
00:05:19.312;0.958493;0.989102;97.75;2800;130;21;1.75;1.75;1.801;39.5;74.25;7.4214;20.25;42.256
00:05:19.484;0.979488;0.968105;98;2800;130;21;1.7;1.75;1.799;39.5;74.25;7.4214;20.25;42.256
00:05:19.625;0.99786;0.991696;98.75;2800;130;21;1.75;1.75;1.801;39.5;74.25;7.4214;20.25;41.144
00:05:19.781;0.996578;1.014;97.5;2800;130;21;1.7;1.75;1.785;39.5;74.25;7.4214;20.25;41.144
00:05:19.937;0.976894;1.03369;99.75;2800;130;21;1.7;1.75;1.789;40;74.25;7.4214;20.25;41.144
00:05:20.062;0.959835;1.03503;99.25;2800;130;21;1.7;1.75;1.79;40;74.25;7.4214;20.25;41.144
00:05:20.234;0.938656;1.01385;98.5;2840;130;21;1.7;1.75;1.788;40;74.25;7.4214;20.25;42.256
00:05:20.390;0.962185;0.99255;100.25;2840;130;21;1.7;1.75;1.788;40;74.25;7.4214;20.25;42.256
00:05:20.515;0.979641;0.975094;106;2840;130;21;1.75;1.75;1.821;40;74.25;8.5932;20.25;42.256
00:05:20.671;1.00149;0.990749;136.75;2840;130;21.75;2.15;1.75;2.264;40.5;74.25;11.3274;20.25;42.256
00:05:20.843;1.02459;1.01385;138;2880;130;22.5;2.35;1.75;2.45;40.5;74.25;11.3274;20.25;42.256
00:05:20.984;1.01141;1.03436;138;2880;130;22.5;2.35;1.75;2.447;40.5;74.25;11.3274;20.25;42.256
00:05:21.156;0.986507;1.01385;138;2920;130;23.25;2.35;1.75;2.436;40.5;74.25;11.3274;20.25;42.256
00:05:21.312;0.961605;0.988949;138;2920;130;22.5;2.3;1.75;2.423;41;74.25;11.3274;20.25;42.256
00:05:21.484;0.998928;1.01745;139.25;2960;130;23.25;2.3;1.75;2.422;41;74.25;11.3274;20.25;43.368
00:05:21.656;1.02435;1.04287;138;3000;130;23.25;2.3;1.75;2.401;41;74.25;11.3274;20.25;43.368
00:05:21.812;0.992672;1.02615;129.5;3000;130;23.25;2.15;1.75;2.274;41.5;74.25;10.5462;20.25;43.368
00:05:21.984;0.976559;1.01004;131.25;3000;130;23.25;2.15;1.75;2.239;41.5;75;10.5462;20.25;43.368
00:05:22.109;0.957119;0.990597;132;3040;130;23.25;2.1;1.75;2.229;41.5;75;10.5462;20.25;43.368
00:05:22.265;1.00445;1.00503;130.25;3040;130;24;2.1;1.75;2.195;42;75;10.5462;20.25;44.48
00:05:22.421;1.02838;1.02896;130.25;3080;130;23.25;2.1;1.75;2.179;42;75;10.5462;20.25;44.48
00:05:22.578;1.0075;1.05139;130.25;3080;130;24;2.05;1.75;2.169;42;75;10.5462;20.25;44.48
00:05:22.703;0.988064;1.03949;130.25;3120;130;24;2.05;1.75;2.162;42.5;75;10.5462;20.25;44.48
00:05:22.859;0.996517;1.01556;130.25;3120;130;24.75;2.05;1.75;2.154;42.5;75;10.5462;20.25;46.704
00:05:23.031;1.02044;0.991634;131.25;3120;130;24.75;2.05;1.75;2.146;43;75;10.5462;20.25;46.704
00:05:23.171;1.03357;0.995266;133.25;3160;130;24.75;2.05;1.75;2.149;43;75;10.5462;20.25;46.704
00:05:23.343;1.01568;1.02069;132.5;3160;130;24;2.05;1.75;2.139;43;75;10.5462;20.25;46.704
00:05:23.468;0.996243;1.0357;133.25;3200;130;24.75;2.05;1.75;2.135;43.5;75;10.5462;20.25;46.704
00:05:23.593;0.976803;1.01626;120;3200;130;24.75;1.95;1.75;2.01;43.5;75;9.3744;20.25;46.704
00:05:23.765;1.00598;0.992702;119.5;3200;130;24.75;1.85;1.75;1.909;44;75;9.3744;20.25;46.704
00:05:23.921;1.02942;0.969265;120;3240;130;24.75;1.8;1.75;1.905;44;75;9.3744;20.25;46.704
00:05:24.046;1.04065;1.00882;120;3200;130;24.75;1.8;1.75;1.903;44;75;9.3744;20.25;46.704
00:05:24.203;1.01867;1.03079;142.25;3240;130;24.75;2;1.75;2.074;44.5;75;10.9368;20.25;47.816
00:05:24.328;0.999142;1.05032;170.5;3240;130;25.5;2.4;1.75;2.494;44.5;75;12.4992;20.25;47.816
00:05:24.453;0.979;1.05029;225.25;3280;130;27;3;1.75;3.195;44.5;75;14.8428;20.25;47.816
00:05:24.625;1.02865;1.02395;282.75;3360;130;27;3.95;1.75;4.287;45;75;17.9676;20.25;47.816
00:05:24.765;1.00985;0.999386;330;3400;130;27.75;4.55;1.75;4.955;45;75.75;20.3112;20.25;48.928
00:05:24.937;0.97955;0.969082;423.25;3520;130;25.5;5.6;1.75;6.104;45.5;75.75;27.342;20.25;48.928
00:05:25.093;0.948757;0.93829;476.5;3640;130;22.5;6.45;1.75;6.959;46;75.75;46.4814;20.25;48.928
00:05:25.265;0.999996;0.999996;514;3760;130;24.75;6.65;1.75;7.522;46.5;75.75;69.9174;20.25;48.928
00:05:25.437;0.999996;0.999996;551.75;3880;130;24;6.9;1.75;7.701;47;75.75;70.308;20.25;54.488
00:05:25.609;0.999996;0.999996;571;4040;130;27.75;7;1.75;7.658;47.5;75.75;70.308;20.25;54.488
00:05:25.765;0.999996;0.999996;580.75;4160;130;26.25;7;1.75;7.617;48.5;75.75;70.308;20.25;54.488
00:05:25.921;0.999996;0.999996;606.75;4280;130;27;7.05;1.75;7.785;49;75.75;70.308;20.25;54.488
00:05:26.093;0.999996;0.999996;650.5;4440;130;26.25;7.1;1.75;8.049;50;75.75;70.308;20.25;62.272
00:05:26.281;0.999996;0.999996;685.25;4600;130;24.75;7.3;1.75;8.13;51;75.75;70.308;20.25;62.272
00:05:26.453;0.999996;0.999996;717.75;4720;130;24.75;7.45;1.75;8.31;52;75.75;70.308;20.25;62.272
00:05:26.625;0.999996;0.999996;712.25;4840;130;24.75;7.4;1.75;8.148;53.5;75.75;70.308;20.25;62.272
00:05:26.765;0.999996;0.999996;728.25;5000;130;24.75;7.35;1.75;8.137;54;75.75;69.5268;20.25;68.944
00:05:26.921;0.999996;0.999996;527;5080;130;26.25;5.8;1.75;6.287;55;75.75;29.295;20.25;68.944
00:05:27.093;0.983639;0.983639;284;5080;130;30.75;2.95;1.75;3.201;56;75.75;16.4052;20.25;68.944
00:05:27.265;0.958798;0.958798;164.5;5080;130;34.5;1.75;1.75;1.806;57;76.5;11.3274;20.25;68.944
00:05:27.406;0.942806;0.942806;117;5080;130;36.75;1.25;1.75;1.281;58;76.5;7.0308;20.25;75.616
00:05:27.578;0.921688;0.921688;79.75;5080;130;38.25;0.9;1.75;0.916;59;76.5;1.5624;20.25;75.616
00:05:27.703;0.90524;0.90524;73;5040;130;33;0.7;1.75;0.739;59.5;76.5;0;20.25;75.616
00:05:27.875;0.939114;0.936123;72.5;5000;130;30;0.7;1.75;0.72;60.5;76.5;0;20.25;75.616
00:05:28.046;0.960049;0.957058;72.5;4960;130;29.25;0.7;1.75;0.733;61;76.5;0;20.25;75.616
00:05:28.203;0.999996;0.999996;73;4920;130;29.25;0.7;1.75;0.737;61.5;76.5;0;20.25;75.616
00:05:28.343;0.999996;0.999996;72.5;4880;130;29.25;0.7;1.75;0.737;62;76.5;0;20.25;75.616
00:05:28.500;0.999996;0.999996;72.75;4840;130;29.25;0.75;1.75;0.737;62.5;76.5;0;20.25;75.616
00:05:28.625;0.999996;0.999996;74.25;4800;130;29.25;0.75;1.75;0.737;62.5;76.5;0;20.25;75.616
00:05:28.781;0.999996;0.999996;74.25;4760;130;29.25;0.75;1.75;0.737;63;76.5;0;20.25;72.28
00:05:28.906;0.999996;0.999996;74.25;4720;130;29.25;0.75;1.75;0.737;63.5;76.5;0;20.25;72.28
00:05:29.062;0.999996;0.999996;74.25;4680;130;29.25;0.75;1.75;0.737;63.5;76.5;0;20.25;72.28
00:05:29.234;0.999996;0.999996;74.75;4640;130;29.25;0.75;1.75;0.737;64;76.5;0;20.25;72.28
00:05:29.406;0.999996;0.999996;74.75;4600;130;29.25;0.8;1.75;0.737;64;76.5;0;20.25;70.056
00:05:29.546;0.999996;0.999996;74.25;4560;130;29.25;0.8;1.75;0.737;64;76.5;0;20.25;70.056
00:05:29.703;0.999996;0.999996;74.75;4520;130;29.25;0.8;1.75;0.737;64.5;77.25;0;20.25;70.056
00:05:29.843;0.999996;0.999996;74.25;4520;130;29.25;0.8;1.75;0.737;64.5;77.25;0;20.25;70.056
00:05:30.000;0.999996;0.999996;76.25;4440;130;29.25;0.8;1.75;0.737;64.5;77.25;0;20.25;67.832
00:05:30.140;0.999996;0.999996;74.25;4440;130;29.25;0.8;1.75;0.737;64.5;77.25;0;20.25;67.832
00:05:30.296;0.999996;0.999996;75.25;4400;130;29.25;0.8;1.75;0.737;64.5;77.25;0;20.25;67.832
00:05:30.453;0.999996;0.999996;74.25;4360;130;29.25;0.8;1.75;0.737;64;77.25;0;20.25;67.832
00:05:30.625;0.999996;0.999996;74.75;4320;130;29.25;0.85;1.75;0.737;64;77.25;0;20.25;67.832
00:05:30.765;0.999996;0.999996;73.75;4280;130;29.25;0.85;1.75;0.737;64;77.25;0;20.25;65.608
00:05:30.890;0.999996;0.999996;74.25;4240;130;29.25;0.85;1.75;0.737;63.5;77.25;0;20.25;65.608
00:05:31.015;0.999996;0.999996;74.25;4200;130;29.25;0.85;1.75;0.737;63.5;77.25;0;20.25;65.608
00:05:31.171;0.999996;0.999996;72.75;4160;130;29.25;0.85;1.75;0.737;63;77.25;0;20.25;65.608
00:05:31.343;0.999996;0.999996;74.25;4120;130;29.25;0.85;1.75;0.737;63;77.25;0;20.25;63.384
00:05:31.515;0.999996;0.999996;71;4080;130;29.25;0.85;1.75;0.737;62.5;77.25;0;20.25;63.384
00:05:31.656;0.999996;0.999996;73.75;4080;130;29.25;0.85;1.75;0.737;62;77.25;0;20.25;63.384
00:05:31.828;0.999996;0.999996;72.5;4040;130;29.25;0.85;1.75;0.737;61.5;78;0;20.25;63.384
00:05:31.984;0.999996;0.999996;70.5;4000;130;29.25;0.85;1.75;0.737;61;78;0;20.25;61.16
00:05:32.140;0.999996;0.999996;70.5;3960;130;28.5;0.85;1.75;0.737;61;78;0;20.25;61.16
00:05:32.296;0.999996;0.999996;70;3920;130;28.5;0.85;1.75;0.737;60.5;78;0;20.25;61.16
00:05:32.437;0.999996;0.999996;70;3920;130;28.5;0.85;1.75;0.737;60;78;0;20.25;61.16
00:05:32.609;0.999996;0.999996;69;3880;130;28.5;0.9;1.75;0.737;59.5;78;0;20.25;61.16
00:05:32.781;1.00686;1.00686;84.75;3800;130;14.25;1;1.75;1.017;59;78;2.7342;20.25;58.936
00:05:32.906;1.02334;1.02334;93.75;3840;130;26.25;1.15;1.75;1.251;59;78;3.906;20.25;58.936
00:05:33.078;1.04437;1.04437;93;3840;130;33.75;1.15;1.75;1.209;58.5;78;3.906;20.25;58.936
00:05:33.234;1.06784;1.06784;91.5;3800;130;33.75;1.15;1.75;1.21;58;78;3.906;20.25;58.936
00:05:33.406;1.08844;1.08844;91.5;3800;130;33.75;1.15;1.75;1.209;58;78;3.906;20.25;56.712
00:05:33.546;1.10766;1.10766;91.5;3800;130;33.75;1.15;1.75;1.21;57.5;78;3.906;20.25;56.712
00:05:33.703;1.08081;1.08081;91.5;3800;130;33.75;1.15;1.75;1.205;57.5;78;3.906;20.25;56.712
00:05:33.843;1.06295;1.06295;90;3800;130;33.75;1.15;1.75;1.203;57;78;3.906;20.25;56.712
00:05:34.000;1.04098;1.04098;91.5;3760;130;33.75;1.15;1.75;1.206;57;78.75;3.906;20.25;56.712
00:05:34.171;1.00982;1.00982;91.5;3760;130;33;1.15;1.75;1.212;56.5;78.75;3.906;20.25;56.712
00:05:34.343;1.02923;1.04022;98.5;3760;130;33;1.2;1.75;1.234;56.5;78.75;5.0778;20.25;56.712
00:05:34.484;1.04876;1.05975;103.5;3800;130;33.75;1.3;1.75;1.36;56.5;78.75;5.859;20.25;56.712
00:05:34.640;1.05413;1.06799;102.25;3800;130;33.75;1.35;1.75;1.378;56;78.75;5.859;20.25;56.712
00:05:34.828;1.02832;1.04217;103.5;3760;130;33;1.35;1.75;1.389;56;78.75;5.859;20.25;56.712
00:05:35.000;1.00393;1.01779;103;3760;130;33;1.35;1.75;1.389;56;78.75;5.859;20.25;56.712
00:05:35.156;0.97955;0.993404;105.25;3760;130;33;1.35;1.75;1.389;55.5;78.75;5.859;20.25;56.712
00:05:35.328;0.99728;1.02835;103.5;3760;130;33;1.35;1.75;1.384;55.5;78.75;5.859;20.25;55.6
00:05:35.468;1.01733;1.0484;101.25;3760;130;33;1.3;1.75;1.36;55.5;78.75;5.4684;20.25;55.6
00:05:35.625;1.0412;1.05243;100.75;3760;130;33;1.3;1.75;1.353;55.5;78.75;5.4684;20.25;55.6
00:05:35.781;1.02276;1.03137;100.75;3760;130;33;1.3;1.75;1.355;55;78.75;5.4684;20.25;55.6
00:05:35.921;1.00311;1.01172;101.25;3760;130;33;1.3;1.75;1.352;55;78.75;5.4684;20.25;56.712
00:05:36.046;0.98486;0.993465;102.25;3760;130;33;1.3;1.75;1.351;55;78.75;5.4684;20.25;56.712
00:05:36.218;0.995724;1.01556;101.25;3720;130;33;1.3;1.75;1.359;55;78.75;5.4684;20.25;56.712
00:05:36.343;1.01257;1.03241;100.75;3760;130;33;1.3;1.75;1.346;55;78.75;5.4684;20.25;56.712
00:05:36.500;1.03363;1.05346;101.25;3760;130;33;1.3;1.75;1.345;55;78.75;5.4684;20.25;56.712
00:05:36.656;1.03064;1.05047;100.75;3760;130;33;1.3;1.75;1.347;55;78.75;5.4684;20.25;55.6
00:05:36.828;1.00958;1.02942;100.75;3760;130;33;1.3;1.75;1.349;55;78.75;5.4684;20.25;55.6
00:05:36.953;0.989926;1.00976;100.75;3760;130;33;1.3;1.75;1.356;55;78.75;5.4684;20.25;55.6
00:05:37.109;0.968868;0.988705;103;3720;130;32.25;1.3;1.75;1.364;55;78.75;5.4684;20.25;55.6
00:05:37.234;0.996578;1.03045;101.75;3760;130;33;1.3;1.75;1.356;54.5;78.75;5.859;20.25;56.712
00:05:37.406;1.01904;1.05291;101.25;3760;130;33;1.3;1.75;1.352;54.5;78.75;5.4684;20.25;56.712
00:05:37.562;1.0429;1.0401;100.75;3720;130;33;1.3;1.75;1.355;54.5;78.75;5.859;20.25;56.712
00:05:37.718;1.02166;1.01904;100.75;3720;130;32.25;1.3;1.75;1.365;54.5;78.75;5.859;20.25;56.712
00:05:37.843;1.00341;1.00079;109.75;3720;130;32.25;1.35;1.75;1.41;54.5;78.75;6.6402;20.25;56.712
00:05:38.000;0.981991;1.01718;112.25;3760;130;33;1.45;1.75;1.505;54.5;78.75;7.0308;20.25;55.6
00:05:38.140;0.989681;1.03582;111;3760;130;33;1.45;1.75;1.498;54.5;78.75;7.0308;20.25;55.6
00:05:38.296;1.01407;1.06021;112.25;3760;130;32.25;1.45;1.75;1.503;54.5;78.75;7.0308;20.25;55.6
00:05:38.468;1.03701;1.04004;112.25;3720;130;33;1.45;1.75;1.51;54.5;78.75;7.0308;20.25;55.6
00:05:38.640;1.01541;1.01565;112.25;3720;130;32.25;1.45;1.75;1.516;54.5;78.75;7.0308;20.25;55.6
00:05:38.765;0.996761;0.997006;112.25;3760;130;33;1.45;1.75;1.505;54.5;78.75;7.0308;20.25;55.6
00:05:38.953;0.970944;1.03195;111.5;3760;130;33;1.45;1.75;1.507;54.5;78.75;7.0308;20.25;55.6
00:05:39.125;1.01306;1.05633;112.25;3760;130;33;1.45;1.75;1.505;54.5;78.75;7.0308;20.25;55.6
00:05:39.281;1.03601;1.04476;111.5;3760;130;33;1.45;1.75;1.505;54.5;79.5;7.0308;20.25;56.712
00:05:39.406;1.02874;1.02612;113.75;3760;130;33;1.45;1.75;1.515;54.5;79.5;7.0308;20.25;56.712
00:05:39.578;1.0058;1.00317;111.5;3760;130;33;1.45;1.75;1.513;54.5;79.5;7.0308;20.25;56.712
00:05:39.734;0.981411;1.0252;112.25;3760;130;33;1.45;1.75;1.512;54.5;79.5;7.0308;20.25;56.712
00:05:39.890;1.00631;1.04672;112.75;3760;130;33;1.45;1.75;1.511;54.5;79.5;7.0308;20.25;55.6
00:05:40.015;1.02496;1.04806;111.5;3760;130;33;1.45;1.75;1.502;54.5;79.5;7.0308;20.25;55.6
00:05:40.187;1.03778;1.02368;112.25;3760;130;33;1.45;1.75;1.502;54.5;79.5;7.0308;20.25;55.6
00:05:40.343;1.01461;1.00051;112.25;3760;130;33;1.45;1.75;1.504;54.5;79.5;7.0308;20.25;55.6
00:05:40.500;0.994503;1.02969;112.75;3760;130;33.75;1.45;1.75;1.501;54.5;79.5;7.0308;20.25;56.712
00:05:40.671;0.971432;1.05276;114.5;3760;130;33;1.45;1.75;1.509;54.5;79.5;7.0308;20.25;56.712
00:05:40.843;1.0122;1.02957;112.75;3800;130;33;1.45;1.75;1.501;54.5;79.5;7.0308;20.25;56.712
00:05:40.968;1.03125;1.01052;112.25;3760;130;33.75;1.45;1.75;1.501;54.5;79.5;7.0308;20.25;56.712
00:05:41.140;1.02478;0.978329;110.25;3800;130;33;1.45;1.75;1.497;54.5;79.5;7.0308;20.25;56.712
00:05:41.265;1.00583;1.01779;112.25;3800;130;33;1.45;1.75;1.501;54.5;79.5;7.0308;20.25;56.712
00:05:41.421;0.984066;1.03955;112.75;3800;130;33.75;1.45;1.75;1.5;54.5;79.5;7.0308;20.25;56.712
00:05:41.546;0.965023;1.04687;113.25;3800;130;33.75;1.45;1.75;1.499;54.5;79.5;7.0308;20.25;56.712
00:05:41.718;1.00506;1.03125;112.75;3800;130;33.75;1.45;1.75;1.502;54.5;79.5;7.0308;20.25;56.712
00:05:41.859;1.01776;1.00293;113.25;3800;130;33.75;1.45;1.75;1.501;54.5;80.25;7.0308;20.25;56.712
00:05:42.031;1.02215;1.00439;112.25;3800;130;33.75;1.45;1.75;1.494;54.5;80.25;7.0308;20.25;56.712
00:05:42.203;0.99432;1.03222;112.75;3800;130;33.75;1.45;1.75;1.491;55;80.25;7.0308;20.25;56.712
00:05:42.359;0.972347;1.04248;110.25;3800;130;33.75;1.45;1.75;1.485;55;80.25;6.6402;20.25;56.712
00:05:42.515;0.992062;1.02725;109;3800;130;33.75;1.4;1.75;1.454;55;80.25;6.6402;20.25;56.712
00:05:42.687;1.0072;0.996487;109;3800;130;33.75;1.4;1.75;1.442;55;80.25;6.6402;20.25;56.712
00:05:42.828;1.02728;0.976406;109;3800;130;33.75;1.4;1.75;1.441;55;80.25;6.6402;20.25;56.712
00:05:42.968;1.02719;1.01996;109.75;3800;130;33.75;1.4;1.75;1.446;55;80.25;6.6402;20.25;56.712
00:05:43.093;1.00854;1.0386;108.5;3800;130;33.75;1.4;1.75;1.445;55;80.25;6.6402;20.25;56.712
00:05:43.265;0.984158;1.03708;108.5;3800;130;33.75;1.4;1.75;1.448;55;80.25;6.6402;20.25;56.712
00:05:43.390;0.965512;1.01843;108.5;3800;130;33.75;1.4;1.75;1.446;55;80.25;6.6402;20.25;56.712
00:05:43.546;0.991848;0.99548;109;3800;130;33.75;1.4;1.75;1.444;55;80.25;6.6402;20.25;56.712
00:05:43.718;1.0148;0.998867;108.5;3800;130;33.75;1.4;1.75;1.443;55;80.25;6.6402;20.25;56.712
00:05:43.843;1.03344;1.01751;106.75;3800;130;33.75;1.4;1.75;1.429;55;80.25;6.2496;20.25;56.712
00:05:43.968;1.01184;1.03616;105.25;3800;130;33.75;1.35;1.75;1.397;55;80.25;6.2496;20.25;56.712
00:05:44.125;0.990322;1.03176;104.5;3800;130;33.75;1.35;1.75;1.389;55;80.25;6.2496;20.25;56.712
00:05:44.296;0.965939;1.00738;105.25;3800;130;33.75;1.35;1.75;1.393;55;80.25;6.2496;20.25;56.712
00:05:44.437;0.995144;0.987301;105.25;3800;130;33.75;1.35;1.75;1.391;55;80.25;6.2496;20.25;56.712
00:05:44.562;1.01379;0.99786;105.25;3800;130;33.75;1.35;1.75;1.387;55;80.25;6.2496;20.25;56.712
00:05:44.687;1.02374;1.01651;113.75;3840;130;33.75;1.4;1.75;1.44;55;81;7.4214;20.25;56.712
00:05:44.859;1.00048;1.03976;133.25;3800;130;33;1.65;1.75;1.741;55;81;9.3744;20.25;56.712
00:05:45.015;0.975064;1.04184;133.25;3840;130;32.25;1.7;1.75;1.763;55;81;9.3744;20.25;56.712
00:05:45.187;0.985348;1.02572;154.75;3800;130;32.25;1.8;1.75;1.876;55;81;11.3274;20.25;57.824
00:05:45.312;1.00524;1.00583;235.5;3880;130;30.75;2.8;1.75;2.908;55;81;14.8428;20.25;57.824
00:05:45.468;1.00598;1.02646;236.5;3880;130;30.75;3;1.75;3.099;55.5;81;14.8428;20.25;57.824
00:05:45.593;0.991665;1.01214;236.5;3920;130;30.75;2.95;1.75;3.086;55.5;81;14.8428;20.25;57.824
00:05:45.765;0.964535;0.985012;177.75;3960;130;31.5;2.5;1.75;2.554;55.5;81;12.4992;20.25;57.824
00:05:45.906;0.96838;0.962429;113;3960;130;32.25;1.65;1.75;1.683;55.5;81;6.6402;20.25;57.824
00:05:46.078;0.992062;1.00644;93.75;3960;130;33.75;1.2;1.75;1.246;55.5;81;4.2966;20.25;57.824
00:05:46.203;1.00918;1.02356;91.5;3920;130;33.75;1.15;1.75;1.195;56;81;4.2966;20.25;57.824
00:05:46.375;1.03305;1.04742;93.75;3960;130;33.75;1.15;1.75;1.187;56;81;4.2966;20.25;57.824
00:05:46.500;1.0513;1.06567;93.75;3920;130;33.75;1.15;1.75;1.177;56;81;4.2966;20.25;58.936
00:05:46.656;1.05123;1.04034;92;3960;130;33.75;1.15;1.75;1.174;56;81;4.2966;20.25;58.936
00:05:46.843;1.02737;1.01648;91.5;3920;130;33.75;1.15;1.75;1.176;56;81;4.2966;20.25;58.936
00:05:46.984;1.00772;0.996822;91.5;3920;130;33.75;1.15;1.75;1.176;56;81;4.2966;20.25;58.936
00:05:47.109;0.990871;0.979977;92.5;3920;130;33.75;1.15;1.75;1.19;56;81.75;4.2966;20.25;58.936
00:05:47.234;1.01016;1.01892;91.5;3920;130;33.75;1.15;1.75;1.188;56;81;4.2966;20.25;58.936
00:05:47.359;1.02841;1.03717;91.5;3920;130;33.75;1.15;1.75;1.175;56;81.75;4.2966;20.25;58.936
00:05:47.515;1.04806;1.04211;91.5;3880;130;33.75;1.15;1.75;1.181;56.5;81.75;4.2966;20.25;58.936
00:05:47.640;1.04037;1.02386;93;3880;130;33.75;1.15;1.75;1.198;56.5;81.75;4.2966;20.25;58.936
00:05:47.796;1.01791;1.0014;91.5;3880;130;33.75;1.15;1.75;1.194;56.5;81.75;4.2966;20.25;57.824
00:05:47.921;1.00106;0.984554;91.5;3840;130;33.75;1.15;1.75;1.201;56.5;81.75;4.2966;20.25;57.824
00:05:48.078;0.978603;1.00805;114.5;3840;130;33.75;1.3;1.75;1.333;56.5;81.75;7.4214;20.25;57.824
00:05:48.234;1.00076;1.02969;124.75;3880;130;33;1.55;1.75;1.623;56.5;81.75;8.5932;20.25;57.824
00:05:48.390;1.01019;1.02118;88.5;3840;130;33.75;1.35;1.75;1.374;56.5;81.75;3.5154;20.25;57.824
00:05:48.546;0.987484;0.99847;87;3800;130;33.75;1.1;1.75;1.159;56.5;81.75;3.5154;20.25;57.824
00:05:48.718;0.99728;1.01101;93.75;3840;130;33.75;1.1;1.75;1.245;56.5;81.75;4.6872;20.25;57.824
00:05:48.843;1.01547;1.0292;118.75;3840;130;33.75;1.35;1.75;1.41;56.5;81.75;7.812;20.25;57.824
00:05:49.000;1.03897;1.0527;155.75;3920;130;31.5;1.95;1.75;2.012;56;81.75;11.3274;20.25;57.824
00:05:49.156;1.02145;1.0383;154.75;3800;130;31.5;2;1.75;2.077;56;81.75;11.3274;20.25;57.824
00:05:49.328;0.996304;1.01315;154.75;3880;130;31.5;1.95;1.75;2.047;56;81.75;11.3274;20.25;57.824
00:05:49.468;0.974514;0.99136;156.25;3880;130;31.5;2;1.75;2.064;56;81.75;11.3274;20.25;57.824
00:05:49.625;0.983853;1.01004;160.25;3880;130;31.5;1.95;1.75;2.06;56;81.75;11.3274;20.25;57.824
00:05:49.781;1.00601;1.03219;194;3920;130;31.5;2.4;1.75;2.494;56;81.75;12.8898;20.25;57.824
00:05:49.937;0.994991;1.02441;194;3920;130;31.5;2.4;1.75;2.523;56;81.75;12.8898;20.25;57.824
00:05:50.109;0.968991;0.998409;195;3960;130;31.5;2.4;1.75;2.505;56;81.75;13.2804;20.25;57.824
00:05:50.281;0.980709;0.970394;194;4000;130;31.5;2.4;1.75;2.52;56.5;82.5;12.8898;20.25;57.824
00:05:50.406;1.00048;1.01013;168;4000;130;32.25;2.2;1.75;2.265;56.5;82.5;11.718;20.25;58.936
00:05:50.578;0.975491;1.00753;154.75;4000;130;32.25;1.9;1.75;1.983;56.5;82.5;10.9368;20.25;58.936
00:05:50.718;0.998837;1.03399;148.25;4000;130;32.25;1.85;1.75;1.923;56.5;82.5;10.5462;20.25;58.936
00:05:50.890;1.00476;1.03058;144.25;4040;130;33;1.75;1.75;1.839;56.5;82.5;10.1556;20.25;58.936
00:05:51.046;0.978512;1.00433;134.25;4000;130;33.75;1.65;1.75;1.711;56.5;82.5;9.3744;20.25;58.936
00:05:51.218;0.954281;0.980099;134;4000;130;34.5;1.6;1.75;1.675;57;82.5;8.9838;20.25;58.936
00:05:51.343;0.995907;1.02173;132.5;4040;130;34.5;1.6;1.75;1.679;57;82.5;8.9838;20.25;58.936
00:05:51.500;1.01031;1.03613;133.25;4040;130;34.5;1.6;1.75;1.684;57;82.5;8.9838;20.25;58.936
00:05:51.640;0.992001;1.01782;134;4040;130;34.5;1.6;1.75;1.688;57;82.5;9.3744;20.25;61.16
00:05:51.796;0.966061;0.991879;133.25;4040;130;34.5;1.6;1.75;1.683;57;82.5;8.9838;20.25;61.16
00:05:51.968;0.975704;1.01373;133.25;4040;130;34.5;1.6;1.75;1.677;57;82.5;8.9838;20.25;61.16
00:05:52.093;0.995541;1.03357;133.25;4040;130;34.5;1.6;1.75;1.672;57;82.5;8.9838;20.25;61.16
00:05:52.218;1.01385;1.03424;133.25;4040;130;34.5;1.6;1.75;1.676;57.5;82.5;9.3744;20.25;61.16
00:05:52.375;0.997738;1.01135;133.25;4040;130;34.5;1.6;1.75;1.684;57.5;82.5;8.9838;20.25;60.048
00:05:52.500;0.977902;0.991512;133.25;4040;130;34.5;1.6;1.75;1.676;57.5;82.5;8.9838;20.25;60.048
00:05:52.671;0.9613;1.02575;133.25;4040;130;34.5;1.6;1.75;1.673;57.5;83.25;8.9838;20.25;60.048
00:05:52.843;1.01062;1.05169;134;4040;130;34.5;1.6;1.75;1.678;57.5;83.25;8.9838;20.25;60.048
00:05:52.984;1.02349;1.031;135.25;4080;130;34.5;1.6;1.75;1.681;57.5;83.25;8.9838;20.25;60.048
00:05:53.109;1.00366;1.01117;130.25;4040;130;34.5;1.6;1.75;1.668;57.5;83.25;8.9838;20.25;60.048
00:05:53.234;0.983975;0.991482;122;4040;130;34.5;1.5;1.75;1.559;57.5;83.25;7.812;20.25;60.048
00:05:53.390;0.96304;1.01489;119.5;4040;130;34.5;1.45;1.75;1.516;57.5;83.25;7.812;20.25;60.048
00:05:53.546;1.00738;1.03881;121.25;4040;130;34.5;1.45;1.75;1.51;58;83.25;7.812;20.25;60.048
